1636738346500149900,257,79,40,31
1636738346718891000,284,268,169,188
1636738346718891000,421,202,120,245
1636738346718891000,320,75,41,38
1636738346718891000,257,79,40,31
1636738346937635300,284,269,173,186
1636738346937635300,430,199,117,251
1636738346937635300,323,75,37,37
1636738346937635300,257,79,40,31
1636738347156376900,428,198,124,251
1636738347156376900,284,269,171,186
1636738347156376900,323,75,37,37
1636738347156376900,257,79,40,31
1636738347375120700,428,197,121,253
1636738347375120700,284,269,170,186
1636738347375120700,323,76,37,36
1636738347375120700,257,79,40,31
1636738347593863100,284,268,170,188
1636738347593863100,427,200,116,251
1636738347593863100,320,75,41,37
1636738347593863100,257,79,40,31
1636738347812603700,429,197,109,253
1636738347812603700,281,268,167,188
1636738347812603700,325,76,38,37
1636738347812603700,258,78,43,32
1636738348031348300,283,267,170,189
1636738348031348300,427,195,110,257
1636738348031348300,325,76,37,37
1636738348031348300,257,78,44,32
1636738348250090200,431,192,105,258
1636738348250090200,283,266,170,190
1636738348250090200,257,78,44,32
1636738348250090200,325,76,37,37
1636738348468831000,428,192,108,258
1636738348468831000,284,265,169,191
1636738348468831000,257,78,44,32
1636738348468831000,325,76,37,37
1636738348687576800,431,191,104,259
1636738348687576800,285,265,168,191
1636738348687576800,324,76,37,36
1636738348687576800,257,78,44,32
1636738348906319600,431,191,105,258
1636738348906319600,283,266,167,189
1636738348906319600,324,76,37,36
1636738348906319600,257,78,44,32
1636738349125061600,431,191,105,259
1636738349125061600,283,266,166,191
1636738349125061600,324,75,38,37
1636738349125061600,257,78,44,32
1636738349343805500,432,192,103,257
1636738349343805500,286,266,142,192
1636738349343805500,324,76,37,36
1636738349343805500,257,78,44,32
1636738349562547100,434,191,102,258
1636738349562547100,284,267,131,197
1636738349562547100,324,76,38,36
1636738349562547100,258,78,43,32
1636738349781289500,433,192,104,258
1636738349781289500,284,268,128,193
1636738349781289500,322,75,41,37
1636738349781289500,256,77,46,33
1636738350000029500,432,192,104,259
1636738350000029500,286,268,131,189
1636738350000029500,322,75,41,37
1636738350000029500,256,76,45,34
1636738350218772500,433,191,104,260
1636738350218772500,294,269,127,192
1636738350218772500,322,76,41,36
1636738350218772500,256,77,46,33
1636738350437515500,433,193,103,257
1636738350437515500,299,266,125,199
1636738350437515500,322,76,41,36
1636738350437515500,256,77,45,33
1636738350656258000,432,192,104,259
1636738350656258000,297,265,129,198
1636738350656258000,324,76,39,37
1636738350656258000,257,77,44,33
1636738350875003500,431,194,105,257
1636738350875003500,288,267,139,195
1636738350875003500,326,75,37,37
1636738350875003500,257,77,44,33
1636738351093745300,431,194,105,256
1636738351093745300,298,268,130,188
1636738351093745300,323,75,40,37
1636738351093745300,257,77,44,33
1636738351312487500,431,194,105,257
1636738351312487500,294,270,133,188
1636738351312487500,322,74,41,38
1636738351312487500,257,77,45,33
1636738351531232500,431,195,106,256
1636738351531232500,301,270,125,194
1636738351531232500,334,78,29,34
1636738351531232500,257,77,44,33
1636738351749971000,431,194,106,256
1636738351749971000,304,268,121,201
1636738351749971000,335,79,27,32
1636738351749971000,257,77,44,33
1636738351968715500,433,195,104,253
1636738351968715500,308,266,117,203
1636738351968715500,330,77,32,35
1636738351968715500,256,78,39,32
1636738352187458800,433,196,104,250
1636738352187458800,306,267,120,202
1636738352187458800,331,77,31,35
1636738352187458800,256,78,39,32
1636738352406199200,433,196,103,250
1636738352406199200,305,268,119,202
1636738352406199200,336,79,26,32
1636738352406199200,256,78,39,32
1636738352624944200,433,197,104,249
1636738352624944200,307,268,118,201
1636738352624944200,256,78,39,32
1636738352624944200,335,77,29,35
1636738352843684900,432,198,104,248
1636738352843684900,309,268,116,203
1636738352843684900,325,76,37,36
1636738352843684900,256,78,39,32
1636738353062429600,433,197,104,250
1636738353062429600,310,267,116,208
1636738353062429600,324,75,39,37
1636738353062429600,256,78,39,32
1636738353281172600,433,198,105,248
1636738353281172600,309,264,120,208
1636738353281172600,322,75,41,37
1636738353281172600,256,78,39,32
1636738353499915800,433,199,105,248
1636738353499915800,310,256,117,213
1636738353499915800,323,75,39,37
1636738353499915800,256,78,39,32
1636738353718655200,434,197,103,250
1636738353718655200,312,254,116,212
1636738353718655200,326,74,36,38
1636738353718655200,256,78,39,32
1636738353937400600,430,198,107,250
1636738353937400600,314,252,116,215
1636738353937400600,325,73,37,39
1636738353937400600,256,78,45,32
1636738354156143500,431,198,106,251
1636738354156143500,314,254,115,215
1636738354156143500,325,74,36,37
1636738354156143500,256,78,44,33
1636738354374886000,431,195,106,254
1636738354374886000,314,255,114,215
1636738354374886000,331,74,30,37
1636738354374886000,256,78,44,33
1636738354984240500,429,198,102,255
1636738354984240500,312,263,116,202
1636738354984240500,256,78,44,33
1636738354984240500,328,73,34,39
1636738355202983200,307,266,120,203
1636738355202983200,427,209,97,242
1636738355202983200,256,78,44,33
1636738355202983200,330,74,32,37
1636738355421724900,425,207,95,241
1636738355421724900,306,269,122,189
1636738355421724900,256,78,44,33
1636738355421724900,329,73,34,39
1636738355640469500,431,218,96,232
1636738355640469500,307,270,122,190
1636738355640469500,329,73,34,39
1636738355640469500,256,78,44,33
1636738355859211000,437,230,117,218
1636738355859211000,307,270,123,196
1636738355859211000,329,73,34,39
1636738355859211000,256,78,43,33
1636738356077955800,307,270,122,189
1636738356077955800,456,230,113,212
1636738356077955800,328,74,35,38
1636738356077955800,256,79,40,32
1636738356296694800,473,243,109,200
1636738356296694800,308,267,126,198
1636738356296694800,329,75,33,37
1636738356296694800,256,79,40,32
1636738356515438000,473,245,110,198
1636738356515438000,309,271,124,187
1636738356515438000,330,74,33,37
1636738356515438000,256,79,40,32
1636738356734179400,469,248,108,194
1636738356734179400,313,271,121,184
1636738356734179400,331,74,32,37
1636738356734179400,256,78,40,33
1636738356952921800,313,275,120,179
1636738356952921800,465,249,109,207
1636738356952921800,256,78,40,33
1636738356952921800,334,74,29,38
1636738357171666200,463,248,111,210
1636738357171666200,316,273,122,189
1636738357171666200,330,72,33,39
1636738357171666200,256,78,40,33
1636738357390407600,463,251,112,206
1636738357390407600,321,269,123,189
1636738357390407600,332,74,31,37
1636738357390407600,256,78,40,33
1636738357609150100,464,253,111,203
1636738357609150100,323,268,120,199
1636738357609150100,331,73,32,38
1636738357609150100,256,78,40,33
1636738357827896600,464,250,112,206
1636738357827896600,321,269,122,190
1636738357827896600,330,72,33,39
1636738357827896600,256,78,40,33
1636738358046636200,463,249,113,207
1636738358046636200,314,270,131,186
1636738358046636200,331,72,32,39
1636738358046636200,256,78,40,33
1636738358265381600,465,246,110,212
1636738358265381600,311,271,129,186
1636738358265381600,255,77,45,34
1636738358265381600,332,75,30,37
1636738358484123000,465,246,112,213
1636738358484123000,310,271,127,187
1636738358484123000,256,77,44,34
1636738358484123000,330,74,32,38
1636738358702863800,465,251,112,206
1636738358702863800,316,269,122,189
1636738358702863800,332,75,31,35
1636738358702863800,256,77,44,34
1636738358921607800,465,250,112,205
1636738358921607800,334,279,120,188
1636738358921607800,256,77,44,34
1636738358921607800,332,75,30,37
1636738359140350400,464,252,114,204
1636738359140350400,346,287,112,183
1636738359140350400,256,77,44,34
1636738359140350400,329,74,34,38
1636738359359093900,463,251,116,205
1636738359359093900,349,289,133,182
1636738359359093900,332,75,31,37
1636738359359093900,255,77,45,34
1636738359577837500,471,250,106,209
1636738359577837500,255,77,45,34
1636738359577837500,331,74,31,38
1636738359577837500,378,292,111,178
1636738359796580400,478,245,101,212
1636738359796580400,356,299,132,176
1636738359796580400,255,77,45,34
1636738359796580400,334,74,29,38
1636738360327810400,481,250,109,202
1636738360327810400,322,76,40,36
1636738360327810400,351,305,140,166
1636738360546552300,483,251,107,202
1636738360546552300,318,74,44,39
1636738360546552300,353,304,140,171
1636738360546552300,257,78,49,32
1636738360765297900,485,258,110,194
1636738360765297900,361,308,130,168
1636738360765297900,323,75,38,38
1636738360765297900,257,78,48,32
1636738360984037400,499,257,109,197
1636738360984037400,352,305,147,169
1636738360984037400,322,74,39,39
1636738360984037400,257,78,48,32
1636738361202783500,518,256,108,200
1636738361202783500,321,75,40,38
1636738361202783500,353,305,140,168
1636738361202783500,257,78,48,32
1636738361421525300,526,261,109,198
1636738361421525300,354,308,140,165
1636738361421525300,325,74,36,39
1636738361421525300,257,79,49,31
1636738361640265600,521,260,111,200
1636738361640265600,349,304,146,169
1636738361640265600,325,74,36,39
1636738361640265600,257,79,49,31
1636738361859011200,509,258,114,201
1636738361859011200,354,307,141,170
1636738361859011200,325,74,36,39
1636738361859011200,257,79,48,31
1636738362077753600,509,252,113,208
1636738362077753600,353,304,143,171
1636738362077753600,325,74,36,39
1636738362077753600,257,80,48,30
1636738362296493600,515,253,105,205
1636738362296493600,358,309,139,167
1636738362296493600,325,74,36,39
1636738362296493600,257,80,48,30
1636738362515238700,518,256,108,203
1636738362515238700,356,307,138,167
1636738362515238700,323,77,38,35
1636738362515238700,257,78,41,32
1636738362733983000,518,256,108,203
1636738362733983000,354,305,139,172
1636738362733983000,323,76,38,36
1636738362733983000,257,78,43,32
1636738362952724700,517,257,108,202
1636738362952724700,353,300,139,175
1636738362952724700,320,76,40,36
1636738362952724700,257,78,43,32
1636738363171467500,517,258,107,201
1636738363171467500,349,299,143,170
1636738363171467500,328,77,33,35
1636738363171467500,257,78,43,32
1636738363390208800,517,258,107,200
1636738363390208800,351,296,140,173
1636738363390208800,322,77,39,35
1636738363390208800,257,78,43,32
1636738363608952200,516,257,108,202
1636738363608952200,351,296,145,176
1636738363608952200,323,76,38,36
1636738363608952200,257,78,43,32
1636738363827692200,351,298,151,178
1636738363827692200,517,260,108,199
1636738363827692200,323,77,38,35
1636738363827692200,257,78,42,32
1636738364421428500,515,271,108,182
1636738364421428500,354,302,138,173
1636738364421428500,324,77,37,35
1636738364421428500,257,78,42,32
1636738364640165500,515,264,110,189
1636738364640165500,356,302,136,172
1636738364640165500,333,77,29,35
1636738364640165500,257,78,42,33
1636738364858910900,516,265,108,189
1636738364858910900,355,302,139,172
1636738364858910900,332,77,30,35
1636738364858910900,257,78,42,33
1636738365068722900,515,265,109,189
1636738365068722900,356,302,138,173
1636738365068722900,329,77,33,36
1636738365068722900,257,79,41,32
1636738365287468400,515,265,110,189
1636738365287468400,356,303,139,172
1636738365287468400,328,77,34,37
1636738365287468400,257,79,41,32
1636738365506207600,515,267,110,188
1636738365506207600,350,309,143,164
1636738365506207600,328,79,33,34
1636738365506207600,257,79,41,32
1636738365724950900,514,273,112,178
1636738365724950900,351,302,144,174
1636738365724950900,329,78,32,35
1636738365724950900,257,79,41,32
1636738365943695700,515,274,111,177
1636738365943695700,352,304,142,172
1636738365943695700,329,77,32,36
1636738365943695700,257,79,41,32
1636738366162437200,513,272,112,184
1636738366162437200,351,303,144,174
1636738366162437200,328,78,33,36
1636738366162437200,257,79,41,32
1636738366381179000,517,268,109,182
1636738366381179000,352,302,143,173
1636738366381179000,323,77,38,36
1636738366381179000,257,79,41,32
1636738366599924800,513,258,113,202
1636738366599924800,360,305,131,169
1636738366599924800,256,78,43,32
1636738366818668900,513,260,113,198
1636738366818668900,354,303,138,173
1636738366818668900,322,77,37,35
1636738366818668900,258,79,40,31
1636738367037409900,511,256,114,201
1636738367037409900,355,301,139,175
1636738367037409900,322,75,38,37
1636738367037409900,258,79,40,31
1636738367256149300,516,255,109,201
1636738367256149300,362,307,129,169
1636738367256149300,257,78,40,32
1636738367474892400,513,251,111,206
1636738367474892400,362,308,130,167
1636738367474892400,323,75,39,37
1636738367474892400,258,79,38,31
1636738367693636600,510,250,113,220
1636738367693636600,363,308,128,168
1636738367693636600,257,79,39,31
1636738367693636600,337,78,25,34
1636738367912378700,509,258,114,211
1636738367912378700,361,308,131,169
1636738367912378700,337,76,26,36
1636738367912378700,257,79,39,31
1636738368131122900,515,256,108,214
1636738368131122900,363,308,128,169
1636738368131122900,335,75,26,37
1636738368131122900,258,79,40,31
1636738368349865400,516,259,107,212
1636738368349865400,355,302,139,173
1636738368349865400,335,75,28,37
1636738368349865400,258,79,40,31
1636738368568607400,514,260,109,212
1636738368568607400,354,302,140,173
1636738368568607400,335,74,28,38
1636738368568607400,257,79,40,31
1636738368787352300,513,252,109,218
1636738368787352300,354,302,141,173
1636738368787352300,335,75,28,37
1636738368787352300,257,79,39,31
1636738369006090700,511,254,114,217
1636738369006090700,354,303,139,172
1636738369006090700,332,76,31,36
1636738369006090700,256,78,40,32
1636738369224835200,514,256,110,216
1636738369224835200,354,303,139,172
1636738369224835200,332,75,31,37
1636738369224835200,256,78,41,32
1636738369443576800,513,257,112,214
1636738369443576800,354,302,139,173
1636738369443576800,333,75,30,37
1636738369443576800,258,79,39,31
1636738369443576800,422,314,69,164
1636738369662321800,513,255,113,216
1636738369662321800,354,302,139,173
1636738369662321800,333,75,30,37
1636738369662321800,258,79,39,31
1636738369881063300,512,255,115,215
1636738369881063300,354,303,139,172
1636738369881063300,330,74,33,38
1636738369881063300,258,79,40,31
1636738370099804200,513,253,113,217
1636738370099804200,354,303,139,172
1636738370099804200,330,74,33,38
1636738370099804200,257,78,42,32
1636738370099804200,419,313,72,166
1636738370318548400,513,249,112,221
1636738370318548400,354,303,139,172
1636738370318548400,329,74,34,38
1636738370318548400,258,78,39,32
1636738370537292200,512,250,114,220
1636738370537292200,355,303,138,172
1636738370537292200,329,73,34,39
1636738370537292200,258,78,39,32
1636738370756032500,512,252,112,217
1636738370756032500,354,301,139,174
1636738370756032500,329,73,34,39
1636738370756032500,258,78,39,32
1636738370974777800,513,250,111,221
1636738370974777800,352,305,148,171
1636738370974777800,329,74,34,38
1636738370974777800,256,79,48,32
1636738371193520700,514,249,110,221
1636738371193520700,350,306,152,169
1636738371193520700,335,75,29,37
1636738371193520700,256,79,48,32
1636738371412262600,513,252,111,218
1636738371412262600,355,304,141,171
1636738371412262600,335,75,28,37
1636738371412262600,256,79,48,32
1636738371631004900,513,255,110,211
1636738371631004900,351,304,151,171
1636738371631004900,335,75,29,37
1636738371631004900,256,78,48,33
1636738371849745900,510,256,114,207
1636738371849745900,350,303,151,172
1636738371849745900,335,75,29,37
1636738371849745900,256,78,48,33
1636738372068491000,515,256,108,209
1636738372068491000,351,302,151,173
1636738372068491000,330,75,34,37
1636738372068491000,256,78,48,33
1636738372287235100,515,256,109,215
1636738372287235100,351,304,151,171
1636738372287235100,331,74,32,38
1636738372287235100,256,78,48,33
1636738372287235100,415,314,75,165
1636738372505974100,515,259,112,213
1636738372505974100,352,304,149,171
1636738372505974100,336,75,28,37
1636738372505974100,256,78,48,33
1636738372505974100,416,312,75,167
1636738372724718400,514,257,111,214
1636738372724718400,353,303,143,173
1636738372724718400,255,78,45,33
1636738372724718400,336,75,28,37
1636738372943461100,515,262,110,209
1636738372943461100,353,302,142,174
1636738372943461100,255,78,45,33
1636738372943461100,336,75,28,37
1636738373162204600,515,260,111,208
1636738373162204600,353,304,146,169
1636738373162204600,335,75,27,37
1636738373162204600,257,77,38,34
1636738373380945000,515,263,108,205
1636738373380945000,352,302,147,171
1636738373380945000,336,75,27,37
1636738373380945000,257,77,38,34
1636738373880928700,515,272,108,199
1636738373880928700,362,309,132,167
1636738373880928700,335,75,28,37
1636738373880928700,257,77,38,34
1636738374099673800,515,272,108,199
1636738374099673800,364,309,129,167
1636738374099673800,335,75,28,37
1636738374099673800,257,77,38,34
1636738374318413000,516,269,107,202
1636738374318413000,364,309,129,167
1636738374318413000,335,75,28,37
1636738374318413000,257,77,38,34
1636738374537159700,506,267,111,205
1636738374537159700,351,304,149,169
1636738374537159700,335,75,28,37
1636738374537159700,257,77,38,34
1636738374755900800,496,271,106,202
1636738374755900800,355,308,135,168
1636738374755900800,335,75,28,37
1636738374755900800,257,77,38,34
1636738374974644500,484,260,102,215
1636738374974644500,352,305,144,170
1636738374974644500,335,75,28,37
1636738374974644500,257,77,38,34
1636738375193386700,485,257,97,216
1636738375193386700,351,300,145,172
1636738375193386700,330,75,32,37
1636738375193386700,257,78,40,33
1636738375412127700,481,252,100,223
1636738375412127700,351,301,142,172
1636738375412127700,330,75,32,37
1636738375412127700,256,78,42,33
1636738375630871000,480,253,100,223
1636738375630871000,351,300,145,173
1636738375630871000,256,78,42,33
1636738375630871000,330,76,31,36
1636738375849613000,483,254,97,219
1636738375849613000,351,299,145,175
1636738375849613000,257,78,41,33
1636738375849613000,334,76,27,36
1636738376068355200,484,263,94,211
1636738376068355200,351,300,144,174
1636738376068355200,257,78,42,32
1636738376068355200,328,76,33,36
1636738376287098900,488,267,91,208
1636738376287098900,351,305,146,169
1636738376287098900,257,78,42,32
1636738376287098900,333,76,28,36
1636738376505842000,498,270,96,200
1636738376505842000,351,305,144,170
1636738376505842000,258,78,41,32
1636738376505842000,332,76,29,36
1636738376724586000,351,302,143,173
1636738376724586000,507,268,106,194
1636738376724586000,257,78,43,32
1636738376724586000,331,76,30,36
1636738376943328200,350,299,144,173
1636738376943328200,515,269,107,195
1636738376943328200,257,79,43,31
1636738376943328200,332,76,29,36
1636738376943328200,423,304,68,171
1636738377162071100,350,298,144,175
1636738377162071100,520,280,97,186
1636738377162071100,256,79,49,32
1636738377162071100,332,77,29,35
1636738377380813700,351,295,144,175
1636738377380813700,521,278,103,191
1636738377380813700,323,75,38,37
1636738377380813700,257,79,41,32
1636738377599557000,519,281,109,187
1636738377599557000,352,294,143,176
1636738377599557000,323,75,38,37
1636738377599557000,257,78,42,33
1636738377818297400,354,297,138,174
1636738377818297400,507,276,114,192
1636738377818297400,323,75,38,37
1636738377818297400,257,78,42,33
1636738378037039800,494,280,110,188
1636738378037039800,353,295,136,177
1636738378037039800,325,74,36,38
1636738378037039800,257,78,42,33
1636738378255783600,488,270,116,203
1636738378255783600,345,292,141,178
1636738378255783600,324,72,38,40
1636738378255783600,257,78,42,33
1636738378474526700,483,272,120,200
1636738378474526700,345,284,119,178
1636738378474526700,329,73,33,39
1636738378474526700,257,78,41,33
1636738378693267200,484,271,120,201
1636738378693267200,334,282,132,181
1636738378693267200,329,73,34,38
1636738378693267200,257,79,41,32
1636738378912011700,485,272,117,183
1636738378912011700,327,285,140,183
1636738378912011700,324,72,39,40
1636738378912011700,257,78,41,33
1636738379130754600,481,280,118,188
1636738379130754600,321,280,139,181
1636738379130754600,331,72,32,40
1636738379130754600,257,78,41,33
1636738379349497700,318,280,140,177
1636738379349497700,328,73,34,37
1636738379349497700,485,289,104,185
1636738379349497700,256,76,39,34
1636738379568240400,478,292,109,174
1636738379568240400,316,279,134,181
1636738379568240400,332,74,29,37
1636738379568240400,256,76,40,34
1636738379786981400,476,293,110,176
1636738379786981400,315,280,137,180
1636738379786981400,330,74,32,37
1636738379786981400,256,76,40,34
1636738380005726200,476,296,108,176
1636738380005726200,322,283,125,179
1636738380005726200,329,71,33,41
1636738380005726200,256,76,40,34
1636738380224468100,472,295,109,155
1636738380224468100,327,284,116,174
1636738380224468100,332,72,30,40
1636738380224468100,256,76,41,34
1636738380443211600,473,290,111,167
1636738380443211600,332,72,30,40
1636738380443211600,256,76,41,34
1636738380443211600,326,281,124,183
1636738380661953900,469,290,111,174
1636738380661953900,322,71,40,40
1636738380661953900,327,287,121,184
1636738380661953900,256,76,40,34
1636738380880697500,460,289,119,178
1636738380880697500,327,285,123,185
1636738380880697500,327,72,35,39
1636738380880697500,256,78,43,32
1636738381099439400,459,289,120,182
1636738381099439400,256,77,43,33
1636738381099439400,331,72,31,39
1636738381099439400,326,285,120,182
1636738381318181100,460,290,119,163
1636738381318181100,327,284,121,179
1636738381318181100,332,72,30,39
1636738381318181100,257,76,42,34
1636738381536925000,465,292,113,174
1636738381536925000,327,72,35,40
1636738381536925000,324,284,121,186
1636738381536925000,257,73,43,37
1636738381755666000,467,292,115,171
1636738381755666000,332,72,30,39
1636738381755666000,257,73,43,37
1636738381974410100,479,292,105,149
1636738381974410100,325,283,117,188
1636738381974410100,257,73,43,37
1636738381974410100,334,73,30,39
1636738382193150300,480,295,104,173
1636738382193150300,322,280,125,186
1636738382193150300,332,70,36,42
1636738382193150300,257,73,43,37
1636738382411893500,319,275,127,190
1636738382411893500,484,292,100,180
1636738382411893500,257,73,42,37
1636738382411893500,331,70,35,42
1636738382630637800,316,274,126,192
1636738382630637800,485,291,95,181
1636738382630637800,256,74,42,36
1636738382630637800,339,71,30,41
1636738382849380700,312,274,127,194
1636738382849380700,481,294,106,170
1636738382849380700,257,74,42,36
1636738382849380700,338,70,28,42
1636738383068120200,306,272,130,195
1636738383068120200,479,295,107,173
1636738383068120200,331,68,35,44
1636738383068120200,257,74,42,36
1636738383489982200,303,271,131,194
1636738383489982200,484,284,108,158
1636738383489982200,332,68,38,45
1636738383489982200,257,74,43,36
1636738383708725500,301,272,130,191
1636738383708725500,487,277,107,171
1636738383708725500,330,68,37,45
1636738383708725500,257,74,43,36
1636738383927470700,306,269,131,186
1636738383927470700,485,274,115,198
1636738383927470700,333,69,36,44
1636738383927470700,257,74,43,36
1636738384146211400,311,260,136,191
1636738384146211400,484,271,116,199
1636738384146211400,257,74,42,36
1636738384146211400,331,71,34,41
1636738384364952700,317,251,123,200
1636738384364952700,257,74,42,36
1636738384364952700,483,269,114,191
1636738384364952700,335,70,29,43
1636738384583698400,326,247,117,203
1636738384583698400,479,272,107,197
1636738384583698400,257,74,42,36
1636738384583698400,335,70,30,43
1636738384802439700,471,272,109,198
1636738384802439700,336,237,120,215
1636738384802439700,332,71,33,42
1636738384802439700,257,75,43,35
1636738385021182600,471,278,109,194
1636738385021182600,341,232,120,218
1636738385021182600,332,71,34,42
1636738385021182600,257,75,43,35
1636738385239925800,341,235,122,215
1636738385239925800,472,281,104,192
1636738385239925800,332,73,32,40
1636738385239925800,257,75,43,35
1636738385458668600,469,295,109,179
1636738385458668600,340,236,115,216
1636738385458668600,329,74,35,39
1636738385458668600,257,75,43,35
1636738385677408500,468,294,114,168
1636738385677408500,338,235,126,213
1636738385677408500,328,75,35,38
1636738385677408500,537,300,47,110
1636738385677408500,259,76,41,33
1636738385896151200,337,235,141,221
1636738385896151200,474,290,112,165
1636738385896151200,329,76,34,37
1636738385896151200,258,76,40,34
1636738386114895900,335,237,148,218
1636738386114895900,469,290,119,176
1636738386114895900,330,74,33,39
1636738386114895900,258,76,40,34
1636738386333637100,468,289,116,184
1636738386333637100,333,243,104,209
1636738386333637100,330,74,33,38
1636738386333637100,258,76,40,34
1636738386552380300,331,252,107,206
1636738386552380300,471,295,111,180
1636738386552380300,330,75,32,37
1636738386552380300,257,76,45,34
1636738386771124700,332,256,109,219
1636738386771124700,473,296,109,179
1636738386771124700,329,75,33,37
1636738386771124700,257,76,46,34
1636738386989867500,474,297,109,179
1636738386989867500,335,253,107,210
1636738386989867500,328,75,34,38
1636738386989867500,257,76,44,33
1636738387208608000,473,296,112,180
1636738387208608000,342,242,113,207
1636738387208608000,329,75,33,38
1636738387208608000,257,76,44,34
1636738387427352400,485,292,108,159
1636738387427352400,344,241,117,212
1636738387427352400,329,75,34,38
1636738387427352400,257,76,44,34
1636738387646095600,486,282,115,162
1636738387646095600,343,252,133,214
1636738387646095600,330,74,33,38
1636738387646095600,257,75,40,35
1636738387864836500,483,284,113,164
1636738387864836500,342,280,140,186
1636738387864836500,328,75,35,37
1636738387864836500,257,75,38,35
1636738388083580200,482,283,115,176
1636738388083580200,343,277,133,189
1636738388083580200,328,75,35,37
1636738388083580200,257,75,38,35
1636738388302324000,341,280,131,182
1636738388302324000,487,280,110,175
1636738388302324000,328,75,34,38
1636738388302324000,256,73,42,37
1636738388521063500,496,279,107,174
1636738388521063500,337,263,135,192
1636738388521063500,328,75,35,38
1636738388521063500,256,73,43,37
1636738388739805900,505,266,108,186
1636738388739805900,341,248,122,204
1636738388739805900,327,74,36,39
1636738388739805900,257,71,41,39
1636738388958550900,506,262,107,172
1636738388958550900,340,237,128,215
1636738388958550900,328,74,35,39
1636738388958550900,257,72,42,38
1636738389177292900,505,262,107,173
1636738389177292900,342,228,131,222
1636738389177292900,330,74,33,39
1636738389396036700,508,266,105,174
1636738389396036700,333,74,31,39
1636738389396036700,346,227,131,221
1636738389396036700,257,72,42,38
1636738389396036700,652,160,50,180
1636738389614779600,508,268,105,164
1636738389614779600,344,227,128,222
1636738389614779600,653,161,49,174
1636738389614779600,329,73,35,40
1636738389614779600,256,75,44,35
1636738389833523400,653,126,51,191
1636738389833523400,508,259,104,176
1636738389833523400,327,73,35,40
1636738389833523400,257,76,41,34
1636738389833523400,343,229,129,211
1636738390052263600,505,261,107,180
1636738390052263600,659,118,44,184
1636738390052263600,342,227,134,223
1636738390052263600,329,74,33,39
1636738390052263600,256,76,41,34
1636738390271007100,507,261,105,180
1636738390271007100,342,228,139,224
1636738390271007100,657,122,46,180
1636738390271007100,329,73,33,40
1636738390271007100,256,76,41,34
1636738390489747800,507,262,105,178
1636738390489747800,662,119,41,164
1636738390489747800,341,232,138,221
1636738390489747800,332,75,31,37
1636738390489747800,256,76,41,34
1636738390708490500,341,236,138,217
1636738390708490500,508,267,104,175
1636738390708490500,664,118,39,159
1636738390708490500,332,75,32,37
1636738390708490500,256,76,40,34
1636738390927234100,343,235,137,214
1636738390927234100,505,264,105,175
1636738390927234100,663,122,41,156
1636738390927234100,332,75,34,37
1636738390927234100,256,76,41,34
1636738391145976600,658,113,46,165
1636738391145976600,344,241,134,209
1636738391145976600,500,264,106,174
1636738391145976600,333,75,32,38
1636738391145976600,257,75,42,35
1636738391364721000,655,111,48,157
1636738391364721000,496,263,112,175
1636738391364721000,343,248,138,205
1636738391364721000,331,75,33,37
1636738391583464400,655,110,48,146
1636738391583464400,342,237,136,217
1636738391583464400,495,262,111,177
1636738391583464400,332,75,32,37
1636738391802205400,656,109,47,141
1636738391802205400,339,243,129,208
1636738391802205400,492,261,116,184
1636738391802205400,333,75,31,37
1636738391802205400,256,75,28,35
1636738392020950100,658,112,44,139
1636738392020950100,337,236,131,216
1636738392020950100,483,262,120,180
1636738392020950100,334,75,30,37
1636738392020950100,256,76,28,34
1636738392239691700,658,111,45,141
1636738392239691700,482,265,123,172
1636738392239691700,336,236,126,219
1636738392239691700,333,75,30,37
1636738392239691700,256,76,28,34
1636738392458431700,655,109,48,141
1636738392458431700,483,264,121,176
1636738392458431700,336,238,130,211
1636738392458431700,333,75,30,37
1636738392458431700,256,76,28,34
1636738392974040300,653,107,50,142
1636738392974040300,476,259,117,183
1636738392974040300,333,243,130,200
1636738392974040300,333,75,35,37
1636738392974040300,256,76,28,34
1636738393192784600,472,264,119,183
1636738393192784600,652,105,49,145
1636738393192784600,331,238,131,208
1636738393192784600,333,75,34,37
1636738393192784600,257,81,25,29
1636738393411527400,469,264,116,182
1636738393411527400,653,105,41,140
1636738393411527400,332,235,127,214
1636738393411527400,332,72,32,40
1636738393411527400,256,78,30,32
1636738393630269200,335,232,129,220
1636738393630269200,469,266,113,187
1636738393630269200,653,105,41,140
1636738393630269200,333,74,31,38
1636738393630269200,257,76,34,34
1636738393849010100,335,238,125,206
1636738393849010100,465,260,118,203
1636738393849010100,653,104,42,141
1636738393849010100,333,74,32,38
1636738393849010100,257,76,34,34
1636738394067754600,465,256,118,211
1636738394067754600,338,233,132,221
1636738394067754600,652,106,45,140
1636738394067754600,323,73,40,40
1636738394067754600,257,71,49,39
1636738394286497800,465,256,119,204
1636738394286497800,340,232,126,222
1636738394286497800,651,106,47,141
1636738394286497800,321,73,42,40
1636738394286497800,257,71,49,39
1636738394505241000,465,260,118,203
1636738394505241000,340,233,126,222
1636738394505241000,652,108,46,139
1636738394505241000,330,75,34,37
1636738394505241000,258,72,47,38
1636738394723981200,467,267,115,185
1636738394723981200,342,230,131,225
1636738394723981200,652,106,46,141
1636738394723981200,328,76,37,37
1636738394942725600,467,272,115,181
1636738394942725600,651,106,46,140
1636738394942725600,345,229,123,223
1636738394942725600,332,76,33,36
